id,name,ingredients,method,image,video
491,Qeema Naan,Ingredients for Mince~Mince 2 pounds~Onions 2 medium~Tomato 2 medium~Boiled potato 2 large (optional)~Fresh garlic paste 1 tbs (heaped)~Fresh ginger i tbs thinly sliced~Red chili powder 1 tbs~Crushed pepper 1 tsp~Salt 1 tbsp or to taste~Turmeric powder 1/4 tsp~Crushed coriander 1tbs~Garam masala 1/2 tsp~Dry fenugreek (sokhi meethi) 1 teaspoon~Cilantro (hara dhaniya) half bunch~Mint leaves 10 to 12~Oil 2 to 3 tbsp (not more than that..we need dry mince)~For Naan Ingredients:~All purpose flour 4 cups~Dry active Yeast 2 tsp full~Baking Powder 2 tsp flat~Sugar 2 tsp~Salt 2 tsp~Oil 2 tbsp~Milk 2 tbsp (Luke warm)~Hand hot water as needed for kneading~,"For Mince: First heat oil and add chopped garlic fry it until golden brown than add mince and fry it until its water dried and mince look like very very light golden.~Then add thinly sliced tomato,thinly sliced onion, ginger and all spices except fenugreek, add 1/4 cup of water and cook it on medium heat until the water dries out completely.~At the end put cilantro and fenugreek and mix it well.~Turn off the stove and let the mince cool down completely before stuffing in naan.~For Flour: Mix all dry ingredients together then add oil and mix it well after that add milk mix it and then knead it with hot water.~Cover the dough with kitchen towel at warm place. Let the dough rise for about 1 and half hour.~Make balls bigger than regular roti because we have to put mince in it and cover it again and let it sit for about 10 to 15 minutes.~Method for Stuffing and Baking: Flatten the ball using your hands (or rolling pin), roll it out slightly about 5 inches.~And then place about 2 heaped tbsp of the mince stuffing in the center and pull the edges up, seal and shape into a ball again.~Dust with a little flour and roll out like a roti..~Brush the top with melted butter and some cilantro or mince leaves.put impression with the help of fork.~pre-heat your oven for 20 minutes maximum temperature.~Remove the hot baking tray from the oven, grease it well with butter and place the naan on to it (i used pizza stone you can use tawa as well)~Put naan into the oven on the top rack for 1-2 minutes till the top of naan goes golden brown (keep an eye after 1 minute).take out the naan from oven brush more butter..~Wrap the naans in a clean tea towel and serve hot.with podina chutni or lassi and enjoy.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/c95ec22c-ff76-4041-bb8a-5f91f6a8ac21-ADAN FATIMA.jpg&w=250&h=250,
492,Qutta Masala Gosht ,Beef slices 1 kg~Crushed black pepper 1 tbsp~Crushed cumin 1 tsp~Crushed red chili 2 tbsp~Finely chopped green chilies 5-6~Chopped ginger garlic 2 tbsp~Clarified butter or oil ½ cup~Lemon for garnish~For Qutta Gosht Masala~Cinnamon sticks 2-3~Cloves 4-5~Green cardamom (seeds) 3-4~Black cardamom (seeds) 4-5,"For Qutta Masala :Take cinnamon sticks, cloves, green cardamom (seeds), black cardamom (seeds) roast on tawa pan and crush it and set aside.~Now take beef slices and flatten them with the help of kitchen hammer.~Take a cooking pan add beef flatten slices, crushed black pepper, crushed cumin, crushed red chilies, chopped green chilies, chopped ginger garlic then add 1-1/2 cup of water to tender the beef .~When it’s almost tender add oil and stir fry on high flame and break the beef slice. Add qutta masala.~At last take it out in a serving bowl and garnish with lemon slices and serve it. Qutta masala gosht is ready.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/40c5a838-6dc4-4f1d-a2e3-4a9d00b30040-Qutta Masala Gosht.jpg&w=250&h=250,
493,Beef Handi,Beef ½ kg (boiled)~Ghee 1 cup~Onion 2 (sliced)~Yogurt ½ cup~Ginger garlic paste 1 tbsp~Red chili powder 1-1/2 tsp~Coriander powder 2 tsp~Salt 1 tsp~Turmeric ½ tsp~Green cardamoms 6~Black cumin seeds 2 tsp~Bay leaves 2~Tomatoes ½ kg~Garam masala powder 2 tsp~Green chilies 6 (sliced)~Handful green coriander (chopped),"Take a clay pot, add ghee and fry onion until brown. Remove onion and blend with yogurt.~In same ghee sauté ginger garlic paste then add red chili powder, coriander powder, salt, turmeric, green cardamoms, cumin seeds and bay leaves.~When aroma comes add tomato and cook, now add boiled beef along yogurt mixture.~Cook for 30 minutes. When gravy gets thickness add garam masala, green chilies and coriander leaves.~Serve with naan or paratha.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/f04e7bc8-cee3-497d-b391-401b17fbb7b7-beef handi.jpg&w=250&h=250,
494,Liver Shashlik,Liver ¼ kg (cut into pieces)~Cumin Powder ½ tsp~Whole Spices/ Garam Masala ½ teaspoon~Ginger ½ tsp~Garlic ½ tsp~Lemon Juice 2 tbsp~Green Chilies 4 (chopped)~Coriander leaves 1 tsp (mashed)~Red Chilies 1 (chopped)~Tomatoes 1 (cut in square shape)~Capsicum 1 (cut in square shape)~Onion 1 (cut in square shape),"First of all mix liver with cumin powder, whole spices, ginger, garlic, lemon juice, mashed coriander leaves, green chilies and red chilies in a bowl.~Let it marinade for few hours meanwhile heat the coals in the brazier.~Now take a skewer and place a piece of liver first, then capsicum, onion and tomato then again liver, capsicum, onion and tomatoes.~Fill all the skewers in the same way.~Heat the skewers in slow heated brazier or barbecue it in gas oven.~Served it with boiled Rice.~Best and luscious Liver Shashlik will be loved by all.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/e6da1a2e-eda9-4ba0-89ec-8bd37aafeb2b-Liver Shashlik.jpg&w=250&h=250,
495,Roasted Beef Panini,Hunter beef 2 cup (fried)~Oil 2 tbsp~For Sauce:~Mayonnaise 4 tbsp~Yogurt 1 tbsp~Salt ¼ tsp~Pepper ¼ tsp~Mustard paste ½ tsp~Green chutney 1 tbsp~For Vegetable:~Tomatoes (sliced) 2~Onion rings as required~Capsicum (sliced) ½~Salt & pepper a pinch~Oregano ½ tsp~Panini bread 1~Butter to apply on bread~Mozzarella cheese (slice) as required~Dried tomatoes few,"For Sauce: Mix ingredients altogether in a bowl.~For Vegetables: Marinate all the vegetables with salt, pepper, oregano.~Spread 2 tbsp oil on vegetables and bake in a pre-heated oven 180 degree C till all roasted and dried.~To Assemble: Apply butter on Panini bread, spread lavishly on sauce.~Then place sun dried tomatoes, roasted vegetables, hunter beef, mozzarella cheese slice, top with Panini bread and grill in oven till done.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/29205698-09cb-4cf3-969a-ab0417bd66ab-Roasted Beef Panini.jpg&w=250&h=250,
496,Masala Gosht,Veal/beef with bones 1 kg~Yogurt 250 gm~Tomato ½ kg (juliennes)~Onion 2 (chopped)~Green chilies 4~Turmeric 1 tsp~Coriander powder 1 tbsp~Chili flakes 1 tbsp~Ginger garlic paste 1 tbsp~Whole coriander 1 tbsp~Whole cumin 1 tbsp~Garam masala powder 1 tbsp~Black pepper powder 1 tbsp~Coriander leaves ½ bunch~Lemon juice 2 tbsp~Salt 1-1/2 tsp~Oil 1 cup,"Boil veal/beef and keep a side with stock.~Heat oil in a pan and fry diced onion till brown.~Now add ginger garlic paste whole coriander, chili flakes, whole cumin, coriander powder salt and turmeric stir and fry.~Then add boiled meat with stock bring boil then add tomatoes, whipped yogurt mix all and cook uncovered till all spices combined and tomatoes tender.~When water dries add lemon juice, black pepper, garam masala, green chilies and chopped coriander leaves.~Masala gosht is ready dish out and serve with naan.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/6547a882-c40d-4da1-9615-1046e78d0b29-Masala Gosht.jpg&w=250&h=250,
497,Beef Madras,Beef 250 g (small pieces)~Oil 2 tbsp~Onion 1 (chopped)~Green cardamoms 2~Cinnamon stick 1~Green chilies 2 (chopped)~Garlic 1 tsp (finely chopped)~Turmeric ½ tsp~Salt ½ tsp~Cumin powder 1 tsp~Coriander powder 1 tsp~Tomato paste 2 tbsp~Hot water 150 ml~Garam masala powder ½ tsp~Handful of green coriander leaves~Ginger 2 tsp (finely chopped),"Put oil in a pan and add onions, green cardamom and cinnamon and fry.~Then add the beef and fry for two to three minutes.~Then add the green chili, garlic, turmeric, salt, cumin powder, coriander powder, tomato paste and hot water and stir so it is evenly mixed.~And cook for a few minutes until the meat is properly cooked.~Then add the garam masala, coriander leaves and ginger and mix. Cook for 1-2 minutes.~Dish it out and serve with rice.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/8bf91abe-a056-45ce-b2cd-f31fbc49f78c-Beef Madras.jpg&w=250&h=250,
498,Beef Panang,Beef 1 ½ kg (boiled)~Oil ¼ cup~Onion 1 (sliced)~Dried round red chilies 4~Green chilies 3~Peanut 2 tbsp~Ginger 1 piece~Garlic 7 cloves~Coriander seeds 1 tsp~Lemon juice 2 tsp~Basil leaves few~Brown sugar 1 tsp~Curry paste 1 tbsp~Salt to taste~Coconut milk ¼ cup~Cream ¼ cup~Garlic rice for serving,"Heat oil in a pan, fry onion and remove.~Add red chilies, green chili, ginger, garlic, coriander seeds, lemon juice, sugar, peanut, basil, curry paste and salt. Stir it.~Now add beef, coconut milk and cream; cook for 10 minutes. Then add fried onion and cook for 2 minutes.~Dish out and serve with garlic rice.~Note: At the end check spices and adjust chili taste according to taste by adding curry paste.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/af0f21e9-7967-4f28-bfdd-35638c9e091c-Beef Panang.jpg&w=250&h=250,
499,Beef Malai Boti,Beef boti ½ kg~Tikka boti masala 2 tbsp~Ground ginger 1 tbsp~Red chili powder 1 tbsp~Garam masala powder 1 tsp~Salt to taste~Raw papaya paste 2 tbsp~Ground green chilies 4~Yogurt 1 cup~Oil ½ cup~Lemon 2~Fresh cream 1 cup,"Lightly flat beef boti with hammer.~In a bowl put beef boti, tikka boti masala, ground ginger, red chili powder, garam masala powder, salt, papaya paste, green chilies and yogurt. Marinade it for half an hour.~Put beef mixture in a pan and cook on slow flame until tender and water dries.~Now add oil and cook till oil comes on top.~Then add lemon juice and cream and simmer for 5 minutes.~Serve delicious malai boti with roghani naan.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/273b21ba-9ab5-4498-b212-df8d639b1e9d-malai boti.JPG&w=250&h=250,
500,Greek Dog,"Sausages 4~Oil 2 tbsp~Hot dog buns 4~For Tzatziki:~Hung Curd, ½ kg~Garlic crushed 3 – 4 cloves~Salt ¼ tsp~Olive oil 2 tbsp~Dill 2 tbsp (chopped)~Mint leaves few~Cucumbers (chopped and deseeded) 2~Olives(sliced) 2 – 3","Heat oil and sauté the sausages and remove on absorbent paper to drain excess oil.~For Tzatziki Sauce: Mix the hung curd, crushed garlic cloves, ¼ tsp salt, 2 tbsp olive oil, dill, chopped mint leaves, cucumbers and Olives, sliced. Refrigerate and cool.~Assembling: Put 2 tbsp of tzatziki sauce in each hot dog bun and top with a sausage and serve immediately.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/ad547b64-42d1-4d0a-b918-c249859fa478-Greek Dog.jpg&w=250&h=250,
501,Black Pepper Beef,Beef under cut 1/2 kg (sliced)~Salt 1 tsp~Chicken powder 2 tsp~Black pepper 1 tsp~Red color pinch~Corn flour 1 tbsp~Egg 1/2 (beaten)~Oil 1/4 cup~Garlic paste 1 tsp~Oyster sauce 2 tbsp~Dark soy sauce 1 tbsp~Crushed black pepper 1/2 tsp~Onion 1 (julienne)~Capsicum 1 (julienne)~Spring onion 1 (cut into 1 inch pieces),"Marinate beef undercut with salt, 1 tsp chicken powder, black pepper, red color, corn flour, 2 tbsp water, half beaten egg and keep for 20 minutes.~Heat 2 tbsp oil in a pan and stir fry beef until soft. Remove and keep aside.~In a wok add remaining oil put garlic paste with oyster sauce, soy sauce, crushed black pepper, 1 tsp chicken powder, onion, capsicum and fried beef. Toss all well.~Lastly add green onion and remove.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/de000d30-72db-4cf6-9393-0ada74f27bc3-Black Pepper Beef.jpeg.jpg&w=250&h=250,
502,Karahi Qeema,Mince ½ kg~Onion 2 (omelet cut)~Yogurt ½ cup~Salt to taste~Green chili 6 (chopped)~Coriander seeds 1 tsp~Cooking oil 1 cup~Red chili flakes 2 tsp~Green coriander leaves ½ bunch~Tomato 6 (finely diced)~Cumin 1 tsp,Wash mince and strain water.~Now in a cooking pot add mince along with all ingredients and cover to cook.~After a while fry 2-3 minutes till oil comes on surface.~Sprinkle green coriander leave and put on dum for 5 minutes.~Ready to serve with hot naan.,http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/e37b3fd5-13a3-470b-ab74-8f4b97f798c4-Keema karahi.jpg&w=250&h=250,
503,Sausage with Winter Mash,Sausages 4-5~Potatoes medium 3~Parsnips 2~Whole grain mustard 1 tbsp~Milk ½ cup~Brussels sprouts 150 gm (shredded)~Salt and pepper,"Boil salted water and cook peeled and chopped parsnips and potatoes for about 10 minutes.~Add shredded Brussels sprouts into boiling vegetables and cook for 3 minutes when tenderize discard water and slightly mash all vegetables just to mix all.~Add milk, mustard, salt and black pepper into vegetable mix more to incorporate.~Now grill sausages for 10 minutes dish out and serve with vegetable mash.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/c812cf70-0643-4bf1-a8ff-4745ffe7595a-sausage with winter mash.jpg&w=250&h=250,
504,Muffin-Topped Winter Beef Stew ,Braising steaks 250g (bite-sized chunks)~Plain flour 1 tbsp (seasoned with pepper and a little salt)~Olive oil 1 tbsp~Onion 1 small (finally chopped)~Carrot 250g (cut into chunks)~Bay leave 1~Sundried or regular tomato paste 2 tbsp~Vegetable stock 375ml~Topping~Plain flour 100g~Baking powder 1 1/2 tsp~Cheddar cheese 70g (grated)~Olive oil 1 tbsp~Milk 75ml,"Heat oven to 150C/fan 130C/gas 2.~Coat the beef in seasoned flour. Heat the oil in a pan. Fry the beef in batches over a high heat until browned all over. Remove with a slotted spoon and set aside.~In another pan add 2 tbsp water and the onion, stir well over a medium heat. Then low down the heat and fry gently for 10 minutes, stirring occasionally until the onions have softened.~Stir in the carrots and bay leaf, and then fry for 2 minutes more. Return the beef to the pan, stir in the tomato paste and stock, and then bring to the boil.~Transfer in a casserole dish. Cover and cook in the oven for 1¾-2 hrs until the meat is tender.~Topping: Sieve the flour and baking powder into a bowl and add half the cheese. Mix olive oil and milk, then stir into the flour to make soft, slightly sticky dough. Add more milk, if necessary. Set the dough over the meat, sprinkle with the remaining cheese and bake for about 15 minutes until golden, risen and cooked through.~Note: When meat is done, it can be made up to 2 days ahead or frozen for up to 1 month. Defrost thoroughly in the fridge before topping and baking.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/618e58ac-5b2d-4b76-b375-a3fa3239e074-Muffin-Topped Winter Beef Stew.jpg&w=250&h=250,
505,Nehari,Beef 1 kg (boiled)~Onion 1~Lemon 2~Star anise 4~Green chili 6~Oil 1 cup~Stock 4 cup~Coriander leaves ½ bunch~Mint leaves ½ bunch~Dry ginger powder 1 tsp~Turmeric powder 1 tsp~All spice powder 1 tsp~Nutmeg ½ tsp~Mace ½ tsp~Chili powder 2 tsp~Ginger garlic paste 2 tsp~Coriander powder 2 tsp~Cumin seeds 2 tsp~Fennel seeds 2 tsp~Wheat flour 4 tbsp~Salt to taste,"In a pan, roast cumin seeds, star anise, nutmeg, mace, fennel seeds and dry ginger powder.~Now grind the roasted spices well.~Now add in chili powder, turmeric powder, fennel seeds, all spice powder and salt.~Mix well and divide the mixture in two parts.~Heat oil in pan, add ginger garlic paste and fry.~Mix spice mixture and coriander powder in 1 cup water and add to the oil.~Fry well. Add boiled beef and fry.~Now add stock and cook well till the mixture starts boiling.~Now roast wheat flour and dissolve in some water.~Put wheat mixture to the pan while moving spoon and cook for 10 minutes more.~Now turn the flame off.~In other pan heat ½ cup oil, add chopped onion and remaining roasted spice mixture.~Pour this on top of Nihari.~Serve with lemon cut into halves, chopped green chilies, coriander leaves and mint leaves.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/f96c83b9-0df4-44e1-9eef-29b4b9087738-Nahari.jpg&w=250&h=250,
506,Beef Nihari,Beef leg or shank 1 kg (large pieces)~Garlic paste 1 tbsp~Ginger paste 1 tbsp~Fennel seed powder 3 tbsp~All spice powder 1 tbsp~Cumin seed powder 1 tbsp~Salt 1 ½ tbsp~Plain flour 5 tbsp~Green chilies 8 (chopped)~Fresh coriander 1 bunch (chopped)~Red chili powder 2 tbsp~Turmeric powder ½ tsp~Fresh ginger 5 tbsp (chopped)~Oil ½ cup~Water as required,"Heat oil and fry the ginger, garlic paste and beef for 10 minutes.~Add the red chili powder, turmeric powder and salt and fry for more 5 minutes.~Add 1,½ liters water, bring to the boil, then cover and cook on low heat until the meat is tender.~Remove the meat from the pan.~Add the fennel seed powder, cumin seed powder and all spice powder in the gravy.~Dissolve the plain flour in some water and add in the gravy. Move spoon.~After the gravy has thickened, return the meat in the gravy and cook for 20 minutes.~Garnish with green chilies, fresh coriander and ginger.~Ready to serve.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/af2617a6-d7b2-46df-a808-91c77886f1db-beef nihari.jpg&w=250&h=250,
507,Beef Sizzling Platter with Orange Sauce,Beef undercut ½ kg (sliced)~Orange 1~Orange juice ½ cup~Beef stock ½ cup~Black pepper 1 tsp (crushed)~Ginger garlic paste 1 tbsp~Oysters sauce 1 tbsp~Corn flour 1 tbsp~Vinegar 1 tbsp~Brown sugar 1 tbsp~Soya sauce 2 tbsp~Oil 2 – 3 tbsp~Salt to taste,"In mixing bowl mix ginger garlic paste, black pepper, soya sauce, oyster sauce, corn flour, vinegar, orange juice, brown sugar and salt.~Now marinate beef from this batter.~Heat oil in a grill pan and fry beef from both sides.~Now in a pan add the remaining sauce and stock to cook till it become thick.~Now put off the flame and heat the sizzling platter and make a layer of orange slice and put beef slices and pour sauce from top and serve it hot.",http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/dc9e5e3f-0899-405d-b9e9-c141000dd488-Beef sizzling platter with orange sauce.jpg&w=250&h=250,
